REF_DATE,GEO,DGUID,Demographic characteristics,Household food security status,Statistics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2022,Quebec,2021A000224,Chinese,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1529613641,7.20.2.2,,F,,,1
2022,Quebec,2021A000224,Chinese,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1529613642,7.20.3.1,,F,,,0
2022,Quebec,2021A000224,Chinese,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1529613643,7.20.3.2,,F,,,1
2022,Quebec,2021A000224,Chinese,"Food insecure, moderate",Number of persons,Number,223,units,0,v1529613644,7.20.4.1,,F,,,0
2022,Quebec,2021A000224,Chinese,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1529613645,7.20.4.2,,F,,,1
2022,Quebec,2021A000224,Chinese,"Food insecure, severe",Number of persons,Number,223,units,0,v1529613646,7.20.5.1,,F,,,0
2022,Quebec,2021A000224,Chinese,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1529613647,7.20.5.2,,F,,,1
2022,Quebec,2021A000224,Black,Food secure,Number of persons,Number,223,units,0,v1529613650,7.21.1.1,314800,D,,,0
2022,Quebec,2021A000224,Black,Food secure,Percentage of persons,Percent,239,units,0,v1529613651,7.21.1.2,65.6,C,,,1
2022,Quebec,2021A000224,Black,Food insecure,Number of persons,Number,223,units,0,v1529613660,7.21.6.1,165300,D,,,0
2022,Quebec,2021A000224,Black,Food insecure,Percentage of persons,Percent,239,units,0,v1529613661,7.21.6.2,34.4,D,,,1
2022,Quebec,2021A000224,Black,"Food insecure, marginal",Number of persons,Number,223,units,0,v1529613652,7.21.2.1,35600,E,,,0
2022,Quebec,2021A000224,Black,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1529613653,7.21.2.2,7.4,E,,,1
2022,Quebec,2021A000224,Black,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1529613654,7.21.3.1,129700,E,,,0
2022,Quebec,2021A000224,Black,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1529613655,7.21.3.2,27,D,,,1
2022,Quebec,2021A000224,Black,"Food insecure, moderate",Number of persons,Number,223,units,0,v1529613656,7.21.4.1,91300,E,,,0
2022,Quebec,2021A000224,Black,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1529613657,7.21.4.2,19,E,,,1
2022,Quebec,2021A000224,Black,"Food insecure, severe",Number of persons,Number,223,units,0,v1529613658,7.21.5.1,38500,E,,,0
2022,Quebec,2021A000224,Black,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1529613659,7.21.5.2,8,E,,,1
2022,Quebec,2021A000224,Filipino,Food secure,Number of persons,Number,223,units,0,v1529613662,7.22.1.1,35700,E,,,0
2022,Quebec,2021A000224,Filipino,Food secure,Percentage of persons,Percent,239,units,0,v1529613663,7.22.1.2,50.3,E,,,1
2022,Quebec,2021A000224,Filipino,Food insecure,Number of persons,Number,223,units,0,v1529613672,7.22.6.1,,F,,,0
2022,Quebec,2021A000224,Filipino,Food insecure,Percentage of persons,Percent,239,units,0,v1529613673,7.22.6.2,49.7,E,,,1
2022,Quebec,2021A000224,Filipino,"Food insecure, marginal",Number of persons,Number,223,units,0,v1529613664,7.22.2.1,,F,,,0
2022,Quebec,2021A000224,Filipino,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1529613665,7.22.2.2,,F,,,1
2022,Quebec,2021A000224,Filipino,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1529613666,7.22.3.1,,F,,,0
2022,Quebec,2021A000224,Filipino,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1529613667,7.22.3.2,42.2,E,,,1
2022,Quebec,2021A000224,Filipino,"Food insecure, moderate",Number of persons,Number,223,units,0,v1529613668,7.22.4.1,,F,,,0
2022,Quebec,2021A000224,Filipino,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1529613669,7.22.4.2,,F,,,1
2022,Quebec,2021A000224,Filipino,"Food insecure, severe",Number of persons,Number,223,units,0,v1529613670,7.22.5.1,,F,,,0
2022,Quebec,2021A000224,Filipino,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1529613671,7.22.5.2,,F,,,1
2022,Quebec,2021A000224,Arab,Food secure,Number of persons,Number,223,units,0,v1529613674,7.23.1.1,268700,D,,,0
2022,Quebec,2021A000224,Arab,Food secure,Percentage of persons,Percent,239,units,0,v1529613675,7.23.1.2,81.9,B,,,1
2022,Quebec,2021A000224,Arab,Food insecure,Number of persons,Number,223,units,0,v1529613684,7.23.6.1,59300,E,,,0
2022,Quebec,2021A000224,Arab,Food insecure,Percentage of persons,Percent,239,units,0,v1529613685,7.23.6.2,18.1,E,,,1
2022,Quebec,2021A000224,Arab,"Food insecure, marginal",Number of persons,Number,223,units,0,v1529613676,7.23.2.1,,F,,,0
2022,Quebec,2021A000224,Arab,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1529613677,7.23.2.2,,F,,,1
2022,Quebec,2021A000224,Arab,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1529613678,7.23.3.1,43000,E,,,0
2022,Quebec,2021A000224,Arab,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1529613679,7.23.3.2,13.1,E,,,1
2022,Quebec,2021A000224,Arab,"Food insecure, moderate",Number of persons,Number,223,units,0,v1529613680,7.23.4.1,32000,E,,,0
2022,Quebec,2021A000224,Arab,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1529613681,7.23.4.2,9.8,E,,,1
2022,Quebec,2021A000224,Arab,"Food insecure, severe",Number of persons,Number,223,units,0,v1529613682,7.23.5.1,,F,,,0
2022,Quebec,2021A000224,Arab,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1529613683,7.23.5.2,,F,,,1
2022,Quebec,2021A000224,Latin American,Food secure,Number of persons,Number,223,units,0,v1529613686,7.24.1.1,167300,D,,,0
2022,Quebec,2021A000224,Latin American,Food secure,Percentage of persons,Percent,239,units,0,v1529613687,7.24.1.2,80.2,C,,,1
2022,Quebec,2021A000224,Latin American,Food insecure,Number of persons,Number,223,units,0,v1529613696,7.24.6.1,41200,E,,,0
2022,Quebec,2021A000224,Latin American,Food insecure,Percentage of persons,Percent,239,units,0,v1529613697,7.24.6.2,19.8,E,,,1
2022,Quebec,2021A000224,Latin American,"Food insecure, marginal",Number of persons,Number,223,units,0,v1529613688,7.24.2.1,,F,,,0
2022,Quebec,2021A000224,Latin American,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1529613689,7.24.2.2,,F,,,1
2022,Quebec,2021A000224,Latin American,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1529613690,7.24.3.1,15600,E,,,0
2022,Quebec,2021A000224,Latin American,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1529613691,7.24.3.2,7.5,E,,,1
2022,Quebec,2021A000224,Latin American,"Food insecure, moderate",Number of persons,Number,223,units,0,v1529613692,7.24.4.1,,F,,,0
2022,Quebec,2021A000224,Latin American,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1529613693,7.24.4.2,,F,,,1
2022,Quebec,2021A000224,Latin American,"Food insecure, severe",Number of persons,Number,223,units,0,v1529613694,7.24.5.1,,F,,,0
2022,Quebec,2021A000224,Latin American,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1529613695,7.24.5.2,,F,,,1
2022,Quebec,2021A000224,Southeast Asian,Food secure,Number of persons,Number,223,units,0,v1529613698,7.25.1.1,63000,E,,,0
2022,Quebec,2021A000224,Southeast Asian,Food secure,Percentage of persons,Percent,239,units,0,v1529613699,7.25.1.2,83,D,,,1
2022,Quebec,2021A000224,Southeast Asian,Food insecure,Number of persons,Number,223,units,0,v1529613708,7.25.6.1,,F,,,0
2022,Quebec,2021A000224,Southeast Asian,Food insecure,Percentage of persons,Percent,239,units,0,v1529613709,7.25.6.2,,F,,,1
2022,Quebec,2021A000224,Southeast Asian,"Food insecure, marginal",Number of persons,Number,223,units,0,v1529613700,7.25.2.1,,F,,,0
2022,Quebec,2021A000224,Southeast Asian,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1529613701,7.25.2.2,,F,,,1
2022,Quebec,2021A000224,Southeast Asian,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1529613702,7.25.3.1,,F,,,0
2022,Quebec,2021A000224,Southeast Asian,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1529613703,7.25.3.2,,F,,,1
2022,Quebec,2021A000224,Southeast Asian,"Food insecure, moderate",Number of persons,Number,223,units,0,v1529613704,7.25.4.1,,F,,,0
2022,Quebec,2021A000224,Southeast Asian,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1529613705,7.25.4.2,,F,,,1
2022,Quebec,2021A000224,Southeast Asian,"Food insecure, severe",Number of persons,Number,223,units,0,v1529613706,7.25.5.1,,F,,,0
2022,Quebec,2021A000224,Southeast Asian,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1529613707,7.25.5.2,,F,,,1
2022,Quebec,2021A000224,Other visible minority,Food secure,Number of persons,Number,223,units,0,v1529613710,7.26.1.1,86600,E,,,0
2022,Quebec,2021A000224,Other visible minority,Food secure,Percentage of persons,Percent,239,units,0,v1529613711,7.26.1.2,65.6,D,,,1
2022,Quebec,2021A000224,Other visible minority,Food insecure,Number of persons,Number,223,units,0,v1529613720,7.26.6.1,,F,,,0
2022,Quebec,2021A000224,Other visible minority,Food insecure,Percentage of persons,Percent,239,units,0,v1529613721,7.26.6.2,34.4,E,,,1
2022,Quebec,2021A000224,Other visible minority,"Food insecure, marginal",Number of persons,Number,223,units,0,v1529613712,7.26.2.1,,F,,,0
2022,Quebec,2021A000224,Other visible minority,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1529613713,7.26.2.2,,F,,,1
2022,Quebec,2021A000224,Other visible minority,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1529613714,7.26.3.1,,F,,,0
2022,Quebec,2021A000224,Other visible minority,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1529613715,7.26.3.2,29,E,,,1
2022,Quebec,2021A000224,Other visible minority,"Food insecure, moderate",Number of persons,Number,223,units,0,v1529613716,7.26.4.1,,F,,,0
2022,Quebec,2021A000224,Other visible minority,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1529613717,7.26.4.2,,F,,,1
2022,Quebec,2021A000224,Other visible minority,"Food insecure, severe",Number of persons,Number,223,units,0,v1529613718,7.26.5.1,,F,,,0
2022,Quebec,2021A000224,Other visible minority,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1529613719,7.26.5.2,,F,,,1
2022,Quebec,2021A000224,Not a visible minority,Food secure,Number of persons,Number,223,units,0,v1529613722,7.27.1.1,6057300,A,,,0
2022,Quebec,2021A000224,Not a visible minority,Food secure,Percentage of persons,Percent,239,units,0,v1529613723,7.27.1.2,86.7,A,,,1
2022,Quebec,2021A000224,Not a visible minority,Food insecure,Number of persons,Number,223,units,0,v1529613732,7.27.6.1,929700,C,,,0
2022,Quebec,2021A000224,Not a visible minority,Food insecure,Percentage of persons,Percent,239,units,0,v1529613733,7.27.6.2,13.3,C,,,1
2022,Quebec,2021A000224,Not a visible minority,"Food insecure, marginal",Number of persons,Number,223,units,0,v1529613724,7.27.2.1,306600,D,,,0
2022,Quebec,2021A000224,Not a visible minority,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1529613725,7.27.2.2,4.4,D,,,1
2022,Quebec,2021A000224,Not a visible minority,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1529613726,7.27.3.1,623100,C,,,0
2022,Quebec,2021A000224,Not a visible minority,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1529613727,7.27.3.2,8.9,C,,,1
2022,Quebec,2021A000224,Not a visible minority,"Food insecure, moderate",Number of persons,Number,223,units,0,v1529613728,7.27.4.1,454900,C,,,0
2022,Quebec,2021A000224,Not a visible minority,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1529613729,7.27.4.2,6.5,C,,,1
2022,Quebec,2021A000224,Not a visible minority,"Food insecure, severe",Number of persons,Number,223,units,0,v1529613730,7.27.5.1,168200,D,,,0
2022,Quebec,2021A000224,Not a visible minority,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1529613731,7.27.5.2,2.4,D,,,1
2022,Quebec,2021A000224,Indigenous population,Food secure,Number of persons,Number,223,units,0,v1529613734,7.28.1.1,84100,E,,,0
2022,Quebec,2021A000224,Indigenous population,Food secure,Percentage of persons,Percent,239,units,0,v1529613735,7.28.1.2,85.3,B,,,1
2022,Quebec,2021A000224,Indigenous population,Food insecure,Number of persons,Number,223,units,0,v1529613744,7.28.6.1,14500,E,,,0
2022,Quebec,2021A000224,Indigenous population,Food insecure,Percentage of persons,Percent,239,units,0,v1529613745,7.28.6.2,14.7,E,,,1
2022,Quebec,2021A000224,Indigenous population,"Food insecure, marginal",Number of persons,Number,223,units,0,v1529613736,7.28.2.1,,F,,,0
2022,Quebec,2021A000224,Indigenous population,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1529613737,7.28.2.2,,F,,,1
2022,Quebec,2021A000224,Indigenous population,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1529613738,7.28.3.1,10700,E,,,0
2022,Quebec,2021A000224,Indigenous population,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1529613739,7.28.3.2,10.9,E,,,1
2022,Quebec,2021A000224,Indigenous population,"Food insecure, moderate",Number of persons,Number,223,units,0,v1529613740,7.28.4.1,,F,,,0
2022,Quebec,2021A000224,Indigenous population,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1529613741,7.28.4.2,6.3,E,,,1
2022,Quebec,2021A000224,Indigenous population,"Food insecure, severe",Number of persons,Number,223,units,0,v1529613742,7.28.5.1,,F,,,0
2022,Quebec,2021A000224,Indigenous population,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1529613743,7.28.5.2,,F,,,1
2022,Quebec,2021A000224,Non-Indigenous population,Food secure,Number of persons,Number,223,units,0,v1529613746,7.29.1.1,7103600,A,,,0
2022,Quebec,2021A000224,Non-Indigenous population,Food secure,Percentage of persons,Percent,239,units,0,v1529613747,7.29.1.2,84.2,A,,,1
2022,Quebec,2021A000224,Non-Indigenous population,Food insecure,Number of persons,Number,223,units,0,v1529613756,7.29.6.1,1337200,C,,,0
2022,Quebec,2021A000224,Non-Indigenous population,Food insecure,Percentage of persons,Percent,239,units,0,v1529613757,7.29.6.2,15.8,C,,,1
2022,Quebec,2021A000224,Non-Indigenous population,"Food insecure, marginal",Number of persons,Number,223,units,0,v1529613748,7.29.2.1,419900,D,,,0
2022,Quebec,2021A000224,Non-Indigenous population,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1529613749,7.29.2.2,5,D,,,1
2022,Quebec,2021A000224,Non-Indigenous population,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1529613750,7.29.3.1,917300,C,,,0
2022,Quebec,2021A000224,Non-Indigenous population,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1529613751,7.29.3.2,10.9,C,,,1
2022,Quebec,2021A000224,Non-Indigenous population,"Food insecure, moderate",Number of persons,Number,223,units,0,v1529613752,7.29.4.1,677900,C,,,0
2022,Quebec,2021A000224,Non-Indigenous population,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1529613753,7.29.4.2,8,C,,,1
2022,Quebec,2021A000224,Non-Indigenous population,"Food insecure, severe",Number of persons,Number,223,units,0,v1529613754,7.29.5.1,239300,D,,,0
2022,Quebec,2021A000224,Non-Indigenous population,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1529613755,7.29.5.2,2.8,D,,,1
2022,Quebec,2021A000224,Not a visible minority nor Indigenous,Food secure,Number of persons,Number,223,units,0,v1529613758,7.30.1.1,5973200,A,,,0
2022,Quebec,2021A000224,Not a visible minority nor Indigenous,Food secure,Percentage of persons,Percent,239,units,0,v1529613759,7.30.1.2,86.7,A,,,1
2022,Quebec,2021A000224,Not a visible minority nor Indigenous,Food insecure,Number of persons,Number,223,units,0,v1529613768,7.30.6.1,915200,C,,,0
2022,Quebec,2021A000224,Not a visible minority nor Indigenous,Food insecure,Percentage of persons,Percent,239,units,0,v1529613769,7.30.6.2,13.3,C,,,1
2022,Quebec,2021A000224,Not a visible minority nor Indigenous,"Food insecure, marginal",Number of persons,Number,223,units,0,v1529613760,7.30.2.1,302900,D,,,0
2022,Quebec,2021A000224,Not a visible minority nor Indigenous,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1529613761,7.30.2.2,4.4,D,,,1
2022,Quebec,2021A000224,Not a visible minority nor Indigenous,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1529613762,7.30.3.1,612400,C,,,0
2022,Quebec,2021A000224,Not a visible minority nor Indigenous,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1529613763,7.30.3.2,8.9,C,,,1
2022,Quebec,2021A000224,Not a visible minority nor Indigenous,"Food insecure, moderate",Number of persons,Number,223,units,0,v1529613764,7.30.4.1,448600,C,,,0
2022,Quebec,2021A000224,Not a visible minority nor Indigenous,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1529613765,7.30.4.2,6.5,C,,,1
2022,Quebec,2021A000224,Not a visible minority nor Indigenous,"Food insecure, severe",Number of persons,Number,223,units,0,v1529613766,7.30.5.1,163700,D,,,0
2022,Quebec,2021A000224,Not a visible minority nor Indigenous,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1529613767,7.30.5.2,2.4,D,,,1
2022,Quebec,2021A000224,All persons aged 15 years and over,Food secure,Number of persons,Number,223,units,0,v1529613770,7.31.1.1,6110100,A,,,0
2022,Quebec,2021A000224,All persons aged 15 years and over,Food secure,Percentage of persons,Percent,239,units,0,v1529613771,7.31.1.2,85.1,A,,,1
2022,Quebec,2021A000224,All persons aged 15 years and over,Food insecure,Number of persons,Number,223,units,0,v1529613780,7.31.6.1,1072300,C,,,0
2022,Quebec,2021A000224,All persons aged 15 years and over,Food insecure,Percentage of persons,Percent,239,units,0,v1529613781,7.31.6.2,14.9,C,,,1
2022,Quebec,2021A000224,All persons aged 15 years and over,"Food insecure, marginal",Number of persons,Number,223,units,0,v1529613772,7.31.2.1,333200,D,,,0
2022,Quebec,2021A000224,All persons aged 15 years and over,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1529613773,7.31.2.2,4.6,D,,,1
2022,Quebec,2021A000224,All persons aged 15 years and over,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1529613774,7.31.3.1,739100,C,,,0
